,predict_original_data
3923,827.629695411261
3924,827.3594038926698
3925,827.0968229457104
3926,826.8138304353146
3927,826.8990405266297
3928,826.9287330840102
3929,826.9654770263853
3930,827.173303349896
3931,827.1540233090059
3932,827.1557750166753
3933,827.0835270661527
3934,826.8131138336613
3935,826.8256399632924
3936,826.7661230339808
3937,826.7421471157301
3938,827.0197829517637
3939,827.1427507652918
3940,827.1455655492018
3941,827.391747435708
3942,827.759472370958
3943,827.8738137533957
3944,828.1585617136429
3945,828.1798982159121
3946,828.4060840221646
3947,828.7347380772034
3948,828.876781059702
3949,828.7284513707539
3950,828.5506023354052
3951,828.2655333542947
3952,828.0659460747179
3953,828.1024122663806
3954,827.9938781138211
3955,827.8650301243243
3956,827.7111909935355
3957,827.8208330845224
3958,827.8801137282187
3959,827.9270516918457
3960,827.2905270907345
3961,826.7669465683422
3962,826.3404409952556
3963,826.3639323921436
3964,826.2117087498535
3965,826.0295511042436
3966,825.8862792759768
3967,825.9884900769993
3968,826.110289645719
3969,826.4308261688748
3970,826.4981344229753
3971,826.4418332247153
3972,826.5935297851063
3973,826.6650636107581
3974,826.761501230609
3975,826.7046930268474
3976,826.5489716691636
3977,826.5340647365539
3978,826.4048513068229
3979,826.3470002396075
3980,826.1594866030073
3981,826.2768417104987
3982,826.3996091274396
3983,826.5276758023205
3984,826.8401181066008
3985,826.8681593616943
3986,826.9170157538097
3987,827.2549453896982
3988,827.464110997115
3989,827.491484733646
3990,827.5471110483716
3991,827.517112142137
3992,827.3508535918882
3993,827.6116354950161
3994,827.9063582316414
3995,827.9303972231335
3996,828.1290813834677
3997,828.185619575432
3998,828.064148280249
3999,828.1693006843454
4000,828.1932243488267
4001,828.0230492596667
4002,828.0676821495149
4003,827.9312600051895
4004,827.8971641218435
4005,828.002795578682
4006,828.2548826604253
4007,828.2338731790636
4008,828.0558912846501
4009,827.9172768272487
4010,828.1809345520633
4011,828.7472101737069
4012,827.9849856147746
4013,827.3280075127457
4014,827.122011139699
4015,828.1937063941937
4016,829.2241158513363
4017,829.638464951406
4018,829.0968532708362
4019,829.0076656066304
4020,830.0940438924835
4021,831.4192236635272
4022,831.731172211455
4023,830.9273902334483
4024,830.5178346798233
4025,830.4282643396074
4026,830.3814843005275
4027,830.4704313890928
4028,830.3589422064662
4029,830.2907424402742
4030,830.2844401127013
4031,830.3598437924563
4032,830.4512846389028
4033,830.5541817242126
4034,830.9484773512811
4035,831.1160625592507
4036,831.6212986738487
4037,831.916174939201
4038,831.8822740785391
4039,831.98512770217
4040,832.0268637405376
4041,831.9547245541305
4042,831.7800947777953
4043,831.5454503571162
4044,830.9428088596428
4045,830.789681180972
4046,830.503633737132
4047,830.3041026322379
4048,830.35560302799
4049,830.0865777212827
4050,830.0142647059866
4051,829.96846421066
4052,830.1046255566337
4053,830.0983781934752
4054,830.0426430046645
4055,829.9106089857532
4056,829.7587121048807
4057,829.8337713850078
4058,829.8164458539723
4059,829.6744436023914
4060,829.8403400511896
4061,830.5621336430435
4062,831.8539648486027
4063,832.0151129715334
4064,832.0896921891028
4065,832.6004646246911
4066,832.7676866085121
4067,832.9771963761403
4068,832.8457173481853
4069,831.7389598121098
4070,831.2875682730511
4071,831.6992513014324
4072,831.9071917940647
4073,831.7426610011585
4074,831.8118596718676
4075,831.5072578255175
4076,831.0982004565337
4077,830.1985392609827
4078,829.73362718654
4079,828.7438272449463
4080,827.9069445340668
4081,827.2037929881212
4082,826.6916575993833
4083,826.264965080182
4084,826.0837725521345
4085,825.982055648503
4086,825.8451958124135
4087,825.6980206684766
4088,825.5558059081262
4089,825.5199680399339
4090,825.3881916895717
4091,825.355078185702
4092,825.3403323508204
4093,825.3174629968062
4094,825.3965975367746
4095,825.5667241598567
4096,825.7566220201521
4097,825.9063272117655
4098,825.9797038889003
4099,826.3375096684749
4100,826.5149761095744
4101,826.6051859555513
4102,826.6976911321868
4103,826.7702131167463
4104,826.8363827794913
4105,826.8761789878903
4106,826.7524362542168
4107,826.528899695733
4108,826.3963401515506
4109,826.1999711970861
4110,825.9857874787621
4111,826.0051466536887
4112,825.9878240519026
4113,825.9793759344723
4114,826.0160054795028
4115,825.9598503883249
4116,826.1787688221401
4117,826.4839646312134
4118,826.5630423333948
4119,826.5055777012491
4120,826.6610594295837
4121,826.7750766865544
4122,826.8722904529824
4123,826.9846721731321
4124,826.7826398683814
4125,826.6540332480432
4126,826.5930069467798
4127,826.3637752409123
4128,825.8945999033116
4129,825.6968244036646
4130,825.41264239455
4131,825.0486813474823
4132,824.9374170077274
4133,824.8713364041689
4134,824.8244124218301
4135,825.0047794431309
4136,825.2625404900327
4137,825.581260144138
4138,825.9104367724386
4139,826.324759156815
4140,826.5351461691776
4141,826.73835212337
4142,826.7179596902225
4143,826.7083864490141
4144,826.784588358305
4145,826.8560274884838
4146,826.943671023828
4147,827.0519220695675
4148,827.0434137354836
4149,827.1524565533363
4150,827.3857670445134
4151,827.7589303193693
4152,827.7522334522615
4153,827.7260770707051
4154,827.6233201171918
4155,827.6127620477123
4156,827.6037369485912
4157,827.5155921555468
4158,827.5436058486302
4159,827.2939005345576
4160,827.1629769243098
4161,827.152002495925
4162,827.1123425832355
4163,826.8001156534036
4164,826.2094891759821
4165,825.8522879508579
4166,825.3429686597739
4167,824.9935814522156
4168,824.865311483713
4169,824.4312086342488
4170,823.9486304303302
4171,823.8541699867294
4172,823.796831750642
4173,823.6293526663077
4174,823.7330677916902
4175,823.8054235440658
4176,823.720172015258
4177,823.7956345897184
4178,823.8017102485298
4179,823.85530809843
4180,823.9838226976411
4181,824.0124880407878
4182,823.617347147803
4183,823.4463944136272
4184,823.2671470889507
4185,823.1114266095854
4186,823.0520846789199
4187,822.8519422976196
4188,822.7130492189365
4189,822.5424195987316
4190,822.3578319173012
4191,822.2122301273874
4192,822.2256269957968
4193,822.244989010826
4194,822.1872702277028
4195,822.1123625539517
4196,822.0583804931916
4197,822.0403188960211
4198,822.1159899839537
4199,822.2931890236687
4200,822.5137559682373
4201,822.7776825415557
4202,823.016989896249
4203,823.2936932408351
4204,823.5787194366533
4205,823.8213187732207
4206,823.9477344066171
4207,823.9767596519844
4208,823.9653153228188
4209,824.0371257217042
4210,824.0931214588297
4211,823.9677570927042
4212,823.8093241763826
4213,823.7162411513192
4214,823.7394533542971
4215,823.6772438219726
4216,823.5105698355801
4217,823.4352081745212
4218,823.5379312394303
4219,823.6197739309646
4220,823.7133302824707
4221,823.7967244417896
4222,823.7224138680621
4223,823.7831250296392
4224,823.8546888176394
4225,823.7954533639238
4226,823.6819760436425
4227,823.6459866228462
4228,823.5355011277036
4229,823.5128977568692
4230,823.4411994647854
4231,823.4120350567272
4232,823.4172900710842
4233,823.639799352398
4234,823.5737789823914
4235,823.6677006221635
4236,823.7674659023556
4237,823.8553537277073
4238,823.9432251843768
4239,824.018146723877
4240,823.9470415234239
4241,823.915218749421
4242,823.9049849546701
4243,824.0303379323112
4244,823.8363737154992
4245,824.0733057581206
4246,824.2415239771794
4247,824.1531744146843
4248,824.0373547791057
4249,824.1068229558805
4250,824.1287768834778
4251,824.3170206436362
4252,824.4172464296087
4253,824.4405085178429
4254,824.6429939523977
4255,824.7479021112722
4256,824.9451619244024
4257,824.8665475776986
4258,824.8033461054969
4259,824.6940610270675
4260,824.6240003911319
4261,824.4654254332559
4262,824.5103052683924
4263,824.2608857243756
4264,824.3203044591264
4265,824.2014807493044
4266,824.2436404530449
4267,824.2844712324908
4268,824.358724146344
4269,824.4662441183393
4270,824.592235357301
4271,824.6948089699429
4272,824.7847265871865
4273,824.986098189881
4274,825.3200152961515
4275,825.2099202868977
4276,825.2136449725199
4277,825.1098688787038
4278,825.406593776902
4279,825.4822538446823
4280,825.3771593757267
4281,825.1498181673757
4282,824.7863239700612
4283,824.6664575544073
4284,824.5702346008576
4285,824.2656515782314
4286,824.0579096865989
4287,823.8569438146292
4288,823.7582044690255
4289,823.6019564022002
4290,823.3590689524303
4291,823.0659094982783
4292,822.7572812449162
4293,822.5373839037916
4294,822.3017541825167
4295,822.3364128747705
4296,822.5005908369841
4297,822.3321553094896
4298,822.4900008054207
4299,822.7055445211316
4300,822.9183267115668
4301,822.9444723054195
4302,822.9580627678715
4303,822.7942211545619
4304,822.7236904020164
4305,822.7026842876119
4306,822.6605861584295
4307,822.7194193982881
4308,822.9501763054486
4309,823.1750678442144
4310,823.4100198278293
4311,823.8408666255109
4312,824.1950604066341
4313,824.5656309784439
4314,824.4612320015895
4315,824.0193812898477
4316,823.4614777494927
4317,822.9990835787793
4318,822.4422865641892
4319,821.9118083134069
4320,821.4928690558143
4321,821.1281698328919
4322,820.9452270036729
4323,820.9116955245004
4324,820.954170771772
4325,821.1496017931786
4326,821.3106884247675
4327,821.480416585369
4328,821.6073362439347
4329,821.7618274552738
4330,821.9450196701589
4331,822.0257643398563
4332,821.9745231196116
4333,821.9829190728645
4334,821.9711082512835
4335,821.9156037192175
4336,821.8978912375276
4337,821.8662585266463
4338,821.8838194126122
4339,821.9895244064378
4340,822.0824159163251
4341,822.123814025484
4342,822.2452237029868
4343,822.4021209194509
4344,822.4082182160881
4345,822.3248671721832
4346,822.0072399535538
4347,821.7327501607925
4348,821.4688454621555
4349,821.314775983221
4350,821.0546107448239
4351,820.8677174989176
4352,820.8697234793985
4353,820.9552951465429
4354,821.0445236244004
4355,821.1867698530275
4356,821.1026811860456
4357,821.0590777706972
4358,821.027178905764
4359,821.0038300201682
4360,820.9442174545695
4361,820.8698583224324
4362,820.7910766722158
4363,820.7484557628071
4364,820.75082980347
4365,820.7851449976469
4366,820.853403384966
4367,820.9195850919328
4368,821.057948949615
4369,821.1657592342948
4370,821.3045258341938
4371,821.55619924652
4372,821.7196177338116
4373,821.885883578823
4374,821.978699182
4375,822.1195894676436
4376,822.1607522415812
4377,822.3357146297595
4378,822.3342561211435
4379,822.4573517147757
4380,822.6522052788562
4381,822.8813374305311
4382,823.0235244202827
4383,823.0950185906283
4384,823.1026329747998
4385,823.1453465388183
4386,823.2050159573839
4387,823.1691182234136
4388,823.1685777469152
4389,823.2046123536821
4390,823.236289181942
4391,823.3817506210524
4392,823.4244089782934
4393,823.5255840927662
4394,823.5704897842694
4395,823.457952447731
4396,823.2714722023163
4397,823.1710217509793
4398,823.1258509171472
4399,823.1000240371619
4400,823.0014287851269
4401,823.0261996837824
4402,823.0618037736505
4403,823.1551772163317
4404,823.3898205565403
4405,823.4621535878051
4406,823.6555522385448
4407,823.7268016574349
4408,823.7143033119311
4409,823.7237201794911
4410,823.6772185055746
4411,823.4969878469157
4412,823.2790899550649
4413,823.0846393474264
4414,822.9177705470761
4415,822.8810201919662
4416,822.7833662806835
4417,822.636634301556
4418,822.5764197829974
4419,822.6023293303203
4420,822.7156891750188
4421,822.7255256645752
4422,822.6522722307353
4423,822.7152378504783
4424,822.8562386073019
4425,823.1629884755814
4426,823.3656070029685
4427,823.6139929114487
4428,823.9126673148382
4429,824.2856995364561
4430,824.5724214184668
4431,824.9477133862987
4432,825.1926143497276
4433,825.4411492866611
4434,825.8271525107273
4435,826.1788174943704
4436,826.5201407161561
4437,826.7994076583337
4438,827.0417688957775
4439,827.1821599898935
4440,827.2582343324083
4441,827.2943283224532
4442,827.0416388968539
4443,826.8833764635318
4444,826.585517972948
4445,826.5256492947233
4446,826.6027558258103
4447,826.6838090283698
4448,826.7601676647716
4449,826.8992755269616
4450,826.9705987891416
4451,827.240389976529
4452,827.3722009900612
4453,827.219345338101
4454,826.8313339681943
4455,826.3952608665171
4456,825.9426415915495
4457,825.5992342744252
4458,825.1948258344343
4459,824.8705135262278
4460,824.6191186982875
4461,824.4668763848036
4462,824.3631380040505
4463,824.3880008451513
4464,824.4437860740189
4465,824.5584880714595
4466,824.6833862971694
4467,824.738695259542
4468,824.9840271977619
4469,825.3366251745983
4470,825.5725239164291
4471,825.6624668270359
4472,825.7246617356403
4473,825.723480585667
4474,825.7384398248377
4475,825.7006006355027
4476,825.66183941361
4477,825.6448530186034
4478,825.6638212336775
4479,825.6746064242637
4480,825.71747915108
4481,825.7123846228095
4482,825.6052832353262
4483,825.4425927572959
4484,825.3473030835006
4485,825.2342517034895
4486,825.2236636319053
4487,825.3312066370468
4488,825.3364770065721
4489,825.4649332625888
4490,825.5745350137292
4491,825.6077136673717
4492,825.6174965808947
4493,825.4643200164093
4494,825.2060742333881
4495,824.9840786049051
4496,824.872965947761
4497,824.7226420035814
4498,824.6193046167629
4499,824.5295685636968
4500,824.4526124716791
4501,824.3537148384224
4502,824.2902668632997
4503,824.047561436793
4504,823.8537206420417
4505,823.7410949864129
4506,823.6566069574795
4507,823.6038548444443
4508,823.7067946563756
4509,823.7185386534405
4510,823.7896480146708
4511,823.8666780510853
4512,823.9539245074636
4513,824.0208700258279
4514,823.9882725477039
4515,824.0057957426649
4516,823.9989648050755
4517,824.0997008944598
4518,824.1861118476481
4519,824.186667966872
4520,824.1871800390396
4521,824.2680640415064
4522,824.3259541014243
4523,824.3388227003591
4524,824.1150199151887
4525,823.9704197527823
4526,823.730027967779
4527,823.504834615859
4528,823.4020315685519
4529,823.3158690223576
4530,823.1453957009394
4531,823.088983198654
4532,822.9831196312331
4533,822.9292417178214
4534,822.9866978477748
4535,823.0435940984476
4536,823.0939390217573
4537,823.1676239577611
4538,823.2968244336645
4539,823.5087193553273
4540,823.7754883531985
4541,823.9447615054747
4542,824.0678777842897
4543,824.0690100120293
4544,824.1339601017191
4545,824.2923025256907
4546,824.3720503554259
4547,824.4650188631589
4548,824.5285434001568
4549,824.5285871334506
4550,824.6179067762806
4551,824.4747794442114
4552,824.2798667580862
4553,824.1474207281613
4554,824.1298500315868
4555,823.9231147760125
4556,823.7402092647901
4557,823.5559604364172
4558,823.3091994745029
4559,823.0657901739122
4560,822.8846498249628
4561,822.6640327139193
4562,822.4909840487479
4563,822.4181126574125
4564,822.2952136723687
4565,822.2731543429037
4566,822.3248108855092
4567,822.3926962258378
4568,822.3524552973573
4569,822.3067898006283
4570,822.2986212644964
4571,822.3178095305012
4572,822.2493197326114
4573,822.1230570427019
4574,822.0269975964641
4575,821.9495328025674
4576,821.8522334964179
4577,821.7179329231909
4578,821.6229446625007
4579,821.5480828238551
4580,821.5205044124857
4581,821.5623500266139
4582,821.600231386829
4583,821.5999575208405
4584,821.7062314773916
4585,821.8399998042601
4586,821.9568782374129
4587,822.1153860178606
4588,822.2510837669718
4589,822.3614161812883
4590,822.5857295935785
4591,822.8763701235479
4592,823.0473064564856
4593,823.1463628040557
4594,823.2899642843653
4595,823.4455735666932
4596,823.5548390898639
4597,823.5297634932056
4598,823.5991938683537
4599,823.5987508124601
4600,823.7375256071639
4601,823.7220791747885
4602,823.8453379144944
4603,823.9055188898294
4604,823.909978665261
4605,823.8538715406172
4606,823.883026121074
4607,824.0018344287727
4608,824.0146585340817
4609,824.0440975551717
4610,824.047630731766
4611,824.0202038209251
4612,823.9784390019905
4613,823.918908821118
4614,823.8239164231086
4615,823.8577940432084
4616,823.8937549873586
4617,823.9140510763568
4618,823.8967256195571
4619,824.0965742644046
4620,824.2209513633413
4621,824.2165690012441
4622,824.0573448163296
4623,823.713711191163
4624,823.3840409506262
4625,822.987248599392
4626,822.8285206181911
4627,822.7266799870962
4628,822.6882038499847
4629,822.7877684093793
4630,823.1019398640793
4631,823.3602510332865
4632,823.7670271176105
4633,824.2933047196537
4634,824.6345319646744
4635,824.8728942001214
4636,825.0964957699528
4637,825.3396125435955
4638,825.710374909979
4639,826.1019816808491
4640,826.3756228279909
4641,826.25654924924
4642,826.0953805004236
4643,826.1418583821694
4644,826.1518466657315
4645,825.9539232233442
4646,825.7219476446296
4647,825.4439399250444
4648,825.3810492387819
4649,825.51840422351
4650,825.3875981090347
4651,825.2661768438571
4652,825.1161231595688
4653,824.9674595582509
4654,824.8519419363488
4655,824.5645870745595
4656,824.1976239651468
4657,823.9462171265591
4658,823.7627241461789
4659,823.6773818346853
4660,823.7908368118585
4661,824.0211603374424
4662,824.3956649912352
4663,824.8563992552812
4664,825.3489235185044
4665,825.6965713238718
4666,825.9716766798057
4667,825.8536384054471
4668,825.4457886686114
4669,824.9577166243893
4670,824.6125623437323
4671,824.4496356679506
4672,824.2988217032848
4673,824.2248935266414
4674,824.2541896436179
4675,824.5019939054389
4676,824.728527927272
4677,824.5769481399623
4678,824.4451361073847
4679,824.1501011732619
4680,823.7844088532082
4681,823.4506303588765
4682,823.3384486397196
4683,823.1443128906084
4684,822.9492555806372
4685,822.8377727408454
4686,822.7712226557386
4687,822.844760858578
4688,822.9811266973546
4689,823.0561516652158
4690,823.032930792119
4691,823.0545322686972
4692,823.3164407694804
4693,823.4691786845403
4694,823.4691041626647
4695,823.3032964901673
4696,823.1436155027482
4697,823.0602238455934
4698,823.0205065681888
4699,823.0671945163523
4700,823.0417933524645
4701,822.899006943046
4702,822.8227451873453
4703,822.9219709578371
4704,823.0524005533279
4705,823.3350688123575
4706,823.4377194884519
4707,823.6204560760675
4708,823.7624352655555
4709,824.1355461238155
4710,824.3514482306748
4711,824.634141232025
4712,824.7743667612878
4713,824.8575593527806
4714,824.7600217830811
4715,824.7036249169299
4716,824.5571082061059
4717,824.1123531108689
4718,823.7249663591404
4719,823.2377646377098
4720,822.8147598919664
4721,822.5399776827188
4722,822.5621160540973
4723,822.6212595225335
4724,822.8864110799076
4725,823.1999156361647
4726,823.5735531705096
4727,823.7584589502009
4728,824.0538431990944
4729,824.0415759735002
4730,824.0138631928266
4731,823.9651374944017
4732,823.7851288494657
4733,823.6294125465159
4734,823.6183032124743
4735,823.5916461217415
4736,823.5922991787636
4737,823.7291669158783
4738,823.8240002634601
4739,823.9516310247324
4740,824.1449904957233
4741,824.296576467466
4742,824.4264933753207
4743,824.6599803918765
4744,824.7626596009366
4745,824.9224525242174
4746,824.8777868494518
4747,824.9323079965126
4748,825.02840267387
4749,825.1330517614845
4750,825.1194673233517
4751,825.0995490175769
4752,825.0680919815243
4753,825.1968247772581
4754,825.2858363573995
4755,825.3086386457908
4756,825.3625924786919
4757,825.4082130080683
4758,825.581311103862
4759,825.618450344664
4760,825.669485704217
4761,825.6843681114465
4762,825.8491491780574
4763,825.9974722445257
4764,826.1467550442595
4765,826.2908986646689
4766,826.4401958286157
4767,826.6128056095208
4768,826.7697643759396
4769,826.9896935649426
4770,827.0950783974041
4771,827.2290142479425
4772,827.3949830198798
4773,827.5982131380694
4774,827.7375921546825
4775,828.005707964591
4776,828.0203290546303
4777,827.8682421280132
4778,827.9113354061261
4779,827.9158533344719
4780,827.9457760337407
4781,827.874033871021
4782,827.8108952675312
4783,828.0317478327429
4784,828.2442323949675
4785,828.5622842917272
4786,828.6608791746362
4787,829.0082725961438
4788,829.1992015022458
4789,829.4895224879697
4790,829.8576832733854
4791,830.3513102791239
4792,830.7617612652454
4793,831.0605042982759
4794,831.2123754869967
4795,831.1758339862874
4796,831.2950863993594
4797,831.231406414403
4798,831.020637590823
4799,830.6511311163171
4800,830.6295407413904
4801,830.6382564617238
4802,830.796210000839
4803,830.9652083775401
4804,831.0956945886176
4805,831.3335481296224
4806,831.4939408053244
4807,831.4735103737418
4808,831.1258619413492
4809,830.7695092211628
4810,830.3390392580935
4811,829.9966878973578
4812,829.8727681364345
4813,829.754514674067
4814,829.924705236382
4815,830.3004707456322
4816,830.6759201963374
4817,831.4489157484358
4818,832.5477535787794
4819,833.477003902821
4820,834.1252063049715
4821,834.8466019597893
4822,835.0416525695083
4823,835.2101120492333
4824,835.4233443346109
4825,835.0538751835259
4826,834.4939936551767
4827,833.9300228366438
4828,833.6091082995446
4829,833.3992015329666
4830,833.3462670222298
4831,833.3256000232393
4832,833.2320702458375
4833,833.2916714942884
4834,833.4725127580354
4835,834.1115882176591
4836,834.8034753486478
4837,835.2625968940789
4838,835.6148666191682
4839,835.9313052302223
4840,835.9463280370999
4841,836.2689024885462
4842,836.2144905159992
4843,835.646719551412
4844,835.3891628740029
4845,835.220734676558
4846,835.0260623509405
4847,835.3447837637943
4848,835.5740034403403
4849,835.8942433858144
4850,836.3337694755727
4851,836.67378229829
4852,836.6885871194897
4853,836.8803420948632
4854,836.8701905484426
4855,837.0632641695812
4856,837.2768116127659
4857,837.5041782561489
4858,837.702325484762
4859,837.9716211102378
4860,838.2186885512493
4861,838.6890323588271
4862,838.6051482691222
4863,838.1435421458591
4864,837.8201680735616
4865,837.5620268333762
4866,837.425044799086
4867,837.0959051352244
4868,837.0495431536418
4869,837.1923481763756
4870,837.7331979336269
4871,838.0653097136558
4872,838.3007025052309
4873,838.0772200131378
4874,838.0986185816818
4875,838.223285696255
4876,838.2808166647283
4877,838.5491020866953
4878,838.5055645423557
4879,838.4293771252019
4880,838.3276724463143
4881,838.6957364754068
4882,838.9439174740843
4883,839.1236346862511
4884,839.1856765741209
4885,839.4131621610113
4886,840.0235165859445
4887,840.7597852999763
4888,841.1751349549936
4889,841.4007132807544
4890,842.046278460124
4891,842.1793655783724
4892,842.7880324711617
4893,843.1045102793579
4894,843.2363533008951
4895,843.2852419035929
4896,843.168798660585
4897,843.0598288603426
4898,842.7561541275333
4899,842.5330689519111
4900,842.1408892274488
4901,841.5941044375907
4902,841.3346972908444
4903,841.0767178136091
4904,840.9405333897773
4905,840.412976827961
4906,840.0036771620602
4907,839.6788376439733
4908,839.3962463155151
4909,839.5381597296256
4910,839.7473842445156
4911,839.571249719116
4912,839.3167434648885
4913,839.1565916466778
4914,838.8587125262144
4915,838.5890321499477
4916,837.982995227054
4917,837.1275190181834
4918,836.6044397423472
4919,836.3306123857044
4920,836.3309450266045
4921,836.0089931766715
4922,835.868487079283
4923,835.6724242483266
4924,835.5293774502252
4925,835.6839484197823
4926,836.0370687733742
4927,836.2299596109655
4928,836.5181545705676
4929,836.6613837931994
4930,837.110788461724
4931,837.2435241476486
4932,837.4036658956917
4933,837.8266628508569
4934,837.7998050368182
4935,838.0115521129113
4936,838.5009932525195
4937,838.9736883688547
4938,839.302974154825
4939,839.7888556284104
4940,840.3485221653002
4941,840.9155399849574
4942,841.405418272348
4943,842.0429048379991
4944,842.766841444702
4945,843.3359097114572
4946,843.8584419247127
4947,844.03769739719
4948,844.2893971014851
4949,844.1715336306859
4950,844.5134118974871
4951,844.875663426491
4952,844.9442010434766
4953,844.5712669897073
4954,844.3989369868276
4955,844.5159908468999
4956,844.424952481873
4957,844.4238128854848
4958,844.2268811462109
4959,843.9782428874012
4960,843.8073763471231
4961,844.0311115621705
4962,843.6779314449918
4963,843.7174885282229
4964,843.7579418260026
4965,843.0968346991838
4966,842.7601800027307
4967,841.893184017951
4968,841.1590702417727
4969,840.765290283641
4970,840.6250229374652
4971,839.8893645426378
4972,839.5059147920098
4973,839.3678173697988
4974,839.3644838317005
4975,839.2629506781059
4976,839.1944504169958
4977,839.4392830859747
4978,839.3519566278609
4979,839.6130496994107
4980,839.5919209512316
4981,839.6215916600592
4982,839.940432494329
4983,840.0510785562294
4984,839.6709911350357
4985,839.3081271822872
4986,839.4005087451445
4987,838.9753831544549
4988,838.9766774659587
4989,838.9538883447335
4990,838.8525118410902
4991,838.9824762430246
4992,838.9798456065213
4993,838.894166433051
4994,838.8329660066515
4995,838.5933076623166
4996,838.2406759004152
4997,838.0030706272063
4998,837.4785817481377
4999,837.2657361834589
5000,837.0299257075732
5001,836.7251710436625
5002,836.3773766628696
5003,836.130686550766
5004,836.2194625131133
5005,836.1382973081093
5006,835.9492990247139
5007,836.043421676032
5008,836.1578366103072
5009,836.5452505533842
5010,836.889326937685
5011,836.9830920045833
5012,836.8585054923491
5013,836.9248093926277
5014,836.3600438972795
5015,835.988064081305
5016,835.5063895664941
5017,835.1021110720176
5018,834.5860585802599
5019,834.1992040135489
5020,834.0150148741337
5021,833.8045200287379
5022,833.8823673805015
5023,833.7831498040741
5024,833.5834685445625
5025,833.5959584706163
5026,833.9085591846241
5027,834.0423565978704
5028,834.1249163992086
5029,834.1432419397458
5030,834.0059497782496
5031,833.9226303131743
5032,833.7293919392719
5033,833.5147964079807
5034,832.9787687646616
5035,832.8152544120669
5036,832.7086275390985
5037,832.8187606778164
5038,832.9188532078213
5039,833.1490809617497
5040,833.6750692056512
5041,833.9454084807801
5042,834.2883931248365
5043,834.8205659608783
5044,835.1367920807984
5045,835.51424546604
5046,835.7962667700353
5047,835.4514332105556
5048,835.1300684404019
5049,834.9759943627392
5050,834.5446509936461
5051,834.077918297444
5052,833.4472567517699
5053,833.0652989703694
5054,832.8757691988571
5055,832.9346874110804
5056,832.9933067594866
5057,833.3081645128925
5058,833.7096099578828
5059,833.9065341059818
5060,834.1340008410727
5061,833.9347548203623
5062,833.7982548490177
5063,833.9200817351417
5064,833.768396913853
5065,833.4293349043596
5066,832.974294761868
5067,833.0482326892926
5068,832.8136578086974
5069,832.6484909801972
5070,832.3131668638375
5071,832.04742684762
5072,832.0697726182792
5073,831.8661080377188
5074,831.884887243974
5075,831.6881457445006
5076,831.6693923733865
5077,831.7018768299025
5078,831.6247295092497
5079,831.5090398595281
5080,831.3388967695718
5081,831.1738054584895
5082,831.229874918265
5083,831.2081063124923
5084,831.0811505495525
5085,831.1865785562389
5086,831.1990554336483
5087,831.2437337264281
5088,831.2678908310304
5089,831.2518161444732
5090,831.3332199185922
5091,831.3414081572222
5092,831.450516842663
5093,831.5333219008234
5094,831.6667537744722
5095,831.9319361225379
5096,832.2135820251951
5097,832.3104412222499
5098,832.4196673568566
5099,832.8852769143482
5100,833.0061976777941
5101,833.172271461709
5102,833.1239185671459
5103,832.8630427278478
5104,832.4113005125316
5105,832.0323345774967
5106,831.6263631495914
5107,831.2608501549737
5108,830.817220059306
5109,830.4252501590718
5110,830.2496295049679
5111,830.1026303862008
5112,830.156146447384
5113,830.284084725457
5114,830.1503595655707
5115,830.0632750451498
5116,829.7590095983504
5117,829.83414640353
5118,829.8872032780909
5119,829.8990962802345
5120,829.8029452956532
5121,829.4349847382492
5122,829.7910585528819
5123,830.1185363989844
5124,830.2589146655205
5125,830.1369403911469
5126,830.1411480075909
5127,829.9166004166575
5128,829.7615027066457
5129,829.3823385906197
5130,828.9378695120702
5131,828.4805833692421
5132,828.2036877333779
5133,828.0023271279442
5134,827.9370166342676
5135,828.2143776720585
5136,828.3760634580568
5137,828.4500949860417
5138,828.6674290080844
5139,829.1080294551689
5140,828.8296247230977
5141,828.6954572866002
5142,828.513197100574
5143,828.1056561752208
5144,827.7976725758892
5145,827.4480361942421
5146,826.9207779067868
5147,826.711484859403
5148,826.5874646399208
5149,826.3997151066515
5150,826.2678584366969
5151,826.2190071902775
5152,826.1488024478606
5153,826.0883093179954
5154,826.0454738225462
5155,825.998058626746
5156,825.7313936832119
5157,825.6479727085767
5158,825.5140623321593
5159,825.3665236049023
5160,825.1718634211197
5161,824.9906190571642
5162,824.6847844484315
5163,824.4508558196017
5164,824.1813068837661
5165,823.9746064666394
5166,823.6827420644249
5167,823.4977941802292
5168,823.3008749269547
5169,823.2359209183428
5170,823.1709018292189
5171,823.2017210244429
5172,823.2253420641483
5173,823.229564226908
5174,823.223145572483
5175,823.2674880245688
5176,823.3073265335676
5177,823.2668795013857
5178,823.3301372424996
5179,823.3504631834367
5180,823.3840829211355
5181,823.6263255565682
5182,823.7373095906445
5183,823.7445986839133
5184,823.945698248629
5185,823.909343615608
5186,823.9095303010836
5187,823.9438246690502
5188,823.9474187804955
5189,824.0099080486386
5190,823.9519210638288
5191,823.9126899227185
5192,823.9034910774575
5193,823.9472341628377
5194,824.0400329542908
5195,823.9475998168532
5196,823.9750571753713
5197,823.9570659211506
5198,823.9126448342256
5199,823.8606185096801
5200,823.7888329257701
5201,823.7555402305087
5202,823.7397853960035
5203,823.7523598431719
5204,823.7605924881722
5205,823.9075995595919
5206,824.0914679354015
5207,824.2374535622944
